"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
32,27,5,2,30,0.01,554.784482758563,7.45187953487232,9.10092903884115,9.58586916796625,2.36213493347168
32,28,3,1,30,0.001,550.715517241322,2.3839497385501,5.6293188528524,7.71716617606683,2.1771240234375
32,29,2,1,30,1e-04,551.474137930977,7.63490397298576,5.65336044326531,7.42920278194453,1.69709706306458
32,30,7,2,30,0.001,550.64655172408,4.38544001882084,7.84402794511129,8.40613811860929,2.41213798522949
48,1,7,2,30,1e-04,546.795454545509,2.08912126336887,6.39945156220092,8.4528235583148,2.97016882896423
48,2,2,1,30,1e-04,549.522727272781,2.316690165336,5.44438044670597,8.6824076355529,2.88316512107849
48,3,26,9,30,0.01,544.068181818236,3.92383471483229,16.7724527119431,11.1338036073899,3.30919003486633
48,4,17,6,30,0.01,544.045454545509,7.08092841125442,9.17416314324819,7.69679209192311,3.61020588874817
48,5,2,1,30,1e-05,543.7045454546,1.19818644326365,7.58580416186314,9.87432541265113,2.66315197944641
48,6,2,1,30,1e-05,545.068181818236,2.29890128941313,5.47307493628349,9.32573160318861,3.62620782852173
48,7,2,1,30,1e-05,545.840909090963,0.392637106180369,5.24204256171488,8.54750162208801,3.40919494628906
48,8,2,1,30,1e-05,546.068181818236,3.16711219428223,3.66500481858003,8.14359723948803,3.09817695617676
48,9,7,2,30,0.001,545.159090909145,2.71780661889934,6.36905049550746,7.91615764195296,3.82821917533875
48,10,2,1,30,0.01,543.840909090931,3.9018897192604,7.59747028233653,8.36061256590213,2.83516192436218
48,11,11,4,30,0.01,544.909090909145,4.77067012724112,8.11705650333749,7.51554583450299,2.76615810394287
48,12,9,3,30,0.001,544.250000000054,3.42356017172461,6.66399347216569,8.64927334609263,3.36419200897217
48,13,2,1,30,1e-04,545.000000000054,1.17990205665324,4.82155220501154,7.17652190514702,3.74821400642395
48,14,3,1,30,1e-04,544.909090909145,3.28981960010506,5.14464650465461,8.57572302835458,2.88116502761841
48,15,4,1,30,1e-06,543.681818181872,2.46563973101452,5.15917198854553,8.29356606420954,3.39419388771057
48,16,4,1,30,1e-05,544.86363636369,2.06836794979536,7.13920180976673,8.3102563163261,3.73021411895752
48,17,3,1,30,1e-04,547.386363636418,3.16164580460002,4.96971478987833,8.10868159575663,3.0021710395813
48,18,2,1,30,1e-05,545.022727272781,1.31315075169686,5.17267902393421,8.20871942861923,3.43219590187073
48,19,2,1,30,1e-05,544.840909090963,2.51990555708932,5.79126214884275,8.18261214787968,3.74721384048462
48,20,3,1,30,1e-05,548.36363636369,5.14626880216824,4.51804551919629,8.2527145019884,3.02517294883728
48,21,2,1,30,0.001,543.9545454546,3.81920648401573,4.84604156265697,8.4073316254581,3.45619702339172
48,22,9,3,30,0.001,545.818181818236,2.46688587811169,7.17249093487583,7.82493310603553,3.74621391296387
48,23,10,3,30,1e-04,545.000000000054,3.39945431794939,7.71681394069839,7.77750677716332,2.8981659412384
48,24,7,2,30,0.001,545.522727272781,4.59147829914091,5.79423082164677,7.55057736570784,3.40119504928589
48,25,3,1,30,1e-05,544.11363636369,1.5015161521479,5.89762163715461,7.90878694688608,3.71221208572388
48,26,2,1,30,1e-06,543.636363636418,0.0398235973801843,4.91759578572859,8.26823778755308,2.84316205978394
48,27,2,1,30,0.001,545.068181818236,2.24081364751428,5.53154382599972,6.72134926550452,3.37619304656982
48,28,6,2,30,1e-04,545.840909090963,6.70275138068469,5.64585062757495,8.5168080220166,3.73921394348145
48,29,2,1,30,1e-05,545.931818181872,0.807057956647233,6.68150247189152,9.24757640693541,2.92916703224182
48,30,2,1,30,1e-04,544.11363636369,6.03175571536284,5.5273393724206,7.65293270820009,3.35919189453125
64,1,7,2,30,0.001,541.655172413803,2.02690292630006,5.60619326237315,7.86541068183411,4.44825410842896
64,2,6,2,30,1e-04,538.258620689665,4.482362996575,5.33378477790559,8.47686528638016,3.26118612289429
64,3,2,1,30,1e-06,540.01724137932,1.01595257889851,2.89526032879335,7.05263398367964,4.37925100326538
64,4,2,1,30,1e-05,537.741379310355,0.866877647846215,1.89558640875043,6.97950225734912,4.10623383522034
64,5,3,1,30,1e-06,539.068965517251,0.652487304118855,2.17503042238363,6.26102000280455,3.88922214508057
64,6,3,1,30,1e-05,537.53448275863,1.19215339651478,2.77273609253263,6.80258557896212,4.43125414848328
64,7,8,3,30,1e-04,538.396551724148,2.82817001712025,4.74415601821001,7.85451169444579,3.21118307113647
64,8,3,1,30,1e-05,538.206896551734,2.22053544694865,2.76555094868373,7.65030955083712,4.37525010108948
64,9,2,1,30,0.001,536.896551724148,2.40021294984688,4.99184768749219,7.48483930363138,4.09823393821716
64,10,2,1,30,1e-06,543.00000000001,3.04795593849668,3.09525909275761,8.01814378446266,3.56320405006409
64,11,8,3,30,1e-04,538.224137931044,3.42984695159157,5.9354967056519,8.53772977247675,4.39225196838379
64,12,9,3,30,1e-04,538.189655172423,1.23493653188004,5.93290863799068,8.73145333751563,3.33019113540649
64,13,2,1,30,1e-06,537.810344827596,0.238317336399921,2.2418722518928,6.5934115858207,5.01328611373901
64,14,2,1,30,1e-04,538.189655172423,2.17837613394897,3.33791048791318,7.86008247156815,4.08623290061951
64,15,2,1,30,1e-06,536.258620689665,1.11470593939773,4.38522224745154,8.4109243100869,3.56320405006409
64,16,3,1,30,1e-04,539.965517241389,3.487362407984,4.54564917036795,7.70759347117827,4.4142529964447
64,17,9,3,30,1e-04,536.189655172423,2.98035944560991,5.38840611509445,7.84758780362861,3.21418404579163
64,18,14,5,30,0.001,535.758620689665,2.79317953210486,6.68766941401209,8.3681643039308,4.4122519493103
64,19,2,1,30,1e-06,537.327586206906,5.15561176921047,4.53086700229755,8.07410643801391,4.32424688339233
